user,date,text,latitude,longitude;;
"fadyanova,Sat Aug 10 15:49:40 +0000 2019,""b'Selamat Hari Raya Idul Adha..???????? @ Jakarta, Indonesia https://t.co/o2uuEMzBBo'"",-6.1803,106.8233";;
putnvly,Sat Aug 10 15:49:35 +0000 2019,b'Satnight????? @ Transmart Cilandak https://t.co/gL5QUQdlQD',-6.18669,106.83974;;
brillianti,Sat Aug 10 15:48:59 +0000 2019,b'Family quality time ?\n\n#burgerking? \n@BurgerKing_ID \n@burgerking \n#starbuckslover \n@SbuxIndonesia? https://t.co/aAzCFziGdV',-6.1803,106.8233;;
"adhehermawan92,Sat Aug 10 15:47:27 +0000 2019,""b'??? @ Jakarta, Indonesia https://t.co/wUyGH8rglJ'"",-6.1803,106.8233";;
"fadyanova,Sat Aug 10 15:43:03 +0000 2019,""b'Selamat Hari Raya Idul Adha..????????? @ Jakarta, Indonesia https://t.co/SGNvvFbI0P'"",-6.1803,106.8233";;
"gzhli,Sat Aug 10 15:42:52 +0000 2019,""b'Buat kalian yang belum punya web domain .ID kalian sendiri, ini saat yg tepat.\n \nSoalnya @zelprocommunity bakal kas? https://t.co/Q4o6K2Mot9'"",-6.1803,106.8233";;
"FiveyRachmawati,Sat Aug 10 15:30:40 +0000 2019,""b'Saksikan Mahkamah Komedi, Hari minggu 11 agustus 2019, pukul 20.30. Hanya di iNews ???? #alhamdulillah? https://t.co/0uBR26IbjY'"",-6.1852662,106.83186387";;
RadenAyuMI,Sat Aug 10 15:25:36 +0000 2019,b'Lip cream lokal yg wearable untuk daily look ?? FANBO CHOCO RUSH LIP CREAM ?\nUrutan shade dari no. 5 - 1 per slide:? https://t.co/7FsecNBAUi',-6.1803,106.8233;;
"debbyrusdiani9,Sat Aug 10 15:23:43 +0000 2019,""b'Momen yang gak akan pernah terulang kembali??\n#mydad @ Jakarta, Indonesia https://t.co/WgPYxt5X84'"",-6.1803,106.8233";;
"f3byz,Sat Aug 10 15:20:29 +0000 2019,""b'Just posted a video @ Jakarta, Indonesia https://t.co/ToEB4L7kbq'"",-6.1803,106.8233";;
"harisreski,Sat Aug 10 15:18:10 +0000 2019,""b'Ngundhuh Wohing Pakarti\n\n#ayatuniversal\n#falsafahjawa \n#selfcontemplation\n#awake\n#aware @ Jakarta, Indonesia https://t.co/f5dqYD90HX'"",-6.1803,106.8233";;
"FirmanYoungOey,Sat Aug 10 15:17:12 +0000 2019,""b'We experience happiness as a series of pleasing moments. They come and go like clouds, unpredictable, fleeting, and? https://t.co/DWtu7pt1RG'"",-6.1803,106.8233";;
"f3byz,Sat Aug 10 15:14:30 +0000 2019,""b""""Hukum Diam Dari Ahli Bid'ah\n.\n?Syaikh Shalih Al Fauzan ???? ??? ????\n.\nRas?lull?h Shallallahu ?alaihi wa sallam jug? https://t.co/AZHER3U5hI"""""",-6.1803,106.8233";;
"rin_anisah,Sat Aug 10 15:08:53 +0000 2019,""b""""Life is never be so easy as it seems, 'till you come and bring your love inside? @ Jakarta, Indonesia https://t.co/eDS5tVQaqK"""""",-6.1803,106.8233";;
"Ambon87,Sat Aug 10 15:00:33 +0000 2019,""b'Ngopi2.. :D (@ Starbucks - @sbuxindonesia in Jakarta Pusat, DKI Jakarta) https://t.co/wjt6nEcRrQ'"",-6.17714742,106.83081801";;
"akiltasrif,Sat Aug 10 14:46:46 +0000 2019,""b'Awalnya niat masuk FK, cuma mau tamat perkuliahan aja dan ga pernah mikir buat aktif organisasi sampai akhirnya wak? https://t.co/tW3xUrxi7I'"",-6.1803,106.8233";;
"akiltasrif,Sat Aug 10 14:46:46 +0000 2019,""b'Awalnya niat masuk FK, cuma mau tamat perkuliahan aja dan ga pernah mikir buat aktif organisasi sampai akhirnya wak? https://t.co/tW3xUrxi7I'"",-6.1803,106.8233";;
"itsencii,Sat Aug 10 14:43:23 +0000 2019,""b'Mit-ap alaala pokok na ? @ Jakarta, Indonesia https://t.co/KMiPeEYutw'"",-6.1803,106.8233";;
itsmeVERRYVERNO,Sat Aug 10 14:40:42 +0000 2019,b'MERDEKA!!!! Itulah teriakan spontan gw saat berhasil Screenshoot game yang punyantantangan unik tersendiri ini dari? https://t.co/6bnQSVIxOG',-6.1803,106.8233;;
debbyrusdiani9,Sat Aug 10 14:36:03 +0000 2019,b'CLOSE LIST ORDER????\n?? Format order :\nNama Penerima :\nAlamat :\nKecamatan :\nKota :\nKode Pos :\nNo telp penerima :\n\nB? https://t.co/igAGoaLKTr',-6.1803,106.8233;;
"joon_ikhsan_ki,Sat Aug 10 14:29:03 +0000 2019,""b'Sejengkal tanah #happy #karaokeplus #karaoke #karaokenight @ Jakarta, Indonesia https://t.co/cc1Xjnme7a'"",-6.1803,106.8233";;
BBambangSW,Sat Aug 10 14:26:44 +0000 2019,b'Kompak @ Stasiun Pasar Senen https://t.co/0F8Pq6ouMS',-6.173611,106.844167;;
"BensRadio,Sat Aug 10 14:25:43 +0000 2019,""b'Segenap crew Bens Radio mengucapkan """"Selamat Hari Raya Idul Adha 1440 H"""".\n.\n.\nSemoga Allah SWT melimpahkan cinta Na? https://t.co/3BNeMp39no'"",-6.1803,106.8233";;
ganzar17,Sat Aug 10 14:17:29 +0000 2019,b'Anies bagikan daging qurban olahan chef hotel berbintang kepada warga lokasi kumuh\n.\nJAKARTA (? https://t.co/6Opn9Sy3xG',-6.1803,106.8233;;
DimasMantab,Sat Aug 10 14:14:01 +0000 2019,b'Gundam Breaker:Gunpla Warfare is Mobile Phone Game from Bandai. I really got hook up with this and costumize my own? https://t.co/9baeQf4ObP',-6.1803,106.8233;;
"Egifachrudin_,Sat Aug 10 14:12:25 +0000 2019,""b""""I'm at Delicoz By Pasta Kangen in Central Jakarta, Daerah Khusus Ibukota Jakarta https://t.co/JzbNzcUbKM"""""",-6.1855545,106.85246";;
"oedank,Sat Aug 10 14:11:46 +0000 2019,""b'""""menurut gw,..\nmendingan jadi pendiem tapi baik dan rendah hati, daripada banyak bacot tapi songong dan ga tau diri? https://t.co/RZ9YllcbZA'"",-6.1803,106.8233";;
radhinal_mrc,Sat Aug 10 14:09:49 +0000 2019,b'Selamat Hari Raya Idul Adha 1440 H\n.\n.\n.\n.\n.\n\n?? si_bedil @ DKI Jakarta https://t.co/W8vOmeMWCs',-6.17148,106.82649;;
"Feronikaliyani,Sat Aug 10 14:08:33 +0000 2019,""b'Baru saja mengirim foto @ Jakarta, Indonesia https://t.co/BPXqhDLWzb'"",-6.1803,106.8233";;
calistaamadea,Sat Aug 10 14:08:17 +0000 2019,b'menyambut hari kemerdekan bernyanyi lagu ?indonesia pusaka? dengan adikku @alena__gracia!??\n-\n#calistaamadea? https://t.co/xvC2uMVkbX',-6.1803,106.8233;;
"keitavanya,Sat Aug 10 14:06:48 +0000 2019,""b'Kalo kata netizen mukaku bisa beda2, tergantung MUA nyaaa. Kalo kali ini kha.meysasi bilangnya kayak jepang. Gimana? https://t.co/nKEE8zCHp5'"",-6.1803,106.8233";;
Gloriosanen,Sat Aug 10 13:59:53 +0000 2019,b'Selamat Hari Raya Idul Adha 1440 H\n\nSemoga keikhlasan dan kebahagian menyertai kita semua dalam berkurban.\n\nFirma H? https://t.co/nKBahfbsEA',-6.18333333,106.83333333;;
debbyrusdiani9,Sat Aug 10 13:56:43 +0000 2019,b'Orderan kripca\n?? Format order :\nNama Penerima :\nAlamat :\nKecamatan :\nKota :\nKode Pos :\nNo telp penerima :\n\nBarang? https://t.co/8cYoeIXIS4',-6.1803,106.8233;;
kadehara,Sat Aug 10 13:51:11 +0000 2019,b'Just posted a photo @ Institut Kesenian Jakarta https://t.co/kGXPXQOFQi',-6.18841395,106.84041241;;
adi_cilacap48,Sat Aug 10 13:40:57 +0000 2019,b'My wish for you on this Eid ul Adha.. \nMay peace and joy embrance your life..\nAnd stay oon this blessed day.. \nAnd? https://t.co/j0g0ghiTWB',-6.1803,106.8233;;
noehasanah,Sat Aug 10 13:20:43 +0000 2019,b'TAS CROSSBODY MATTE\n\nMaterial : PU\nUkuran : 17*9*7cm\nBerat : 450g\n\n?QaLaKa\n?TB_dropshipper\n?qalaka.dn@gmail.com\n?JP? https://t.co/4cpzTTKLaP',-6.17148,106.82649;;
"saeedkamyabi,Sat Aug 10 13:19:53 +0000 2019,""b'Selamat Aidil Adha 1440 H\nTaqabbalallaahu minna wa minkum\n. @ Jakarta, Indonesia https://t.co/VFHgoaNg31'"",-6.1803,106.8233";;
"cicilestarie97,Sat Aug 10 13:16:23 +0000 2019,""b'Terimakasih Yaa Allah??\nKarna untuk sampai di titik ini, setiap orang butuh perjuangan yg sangat luar biasa. Terima? https://t.co/28NwOznq77'"",-6.1803,106.8233";;
"Aiman_Dede,Sat Aug 10 13:14:38 +0000 2019,""b'Haiii ARMY, beli casing hp dan MUG di @Aiman_Dede ajah ?\n\nKnapa harus di @Aiman_Dede ?\n1. Pusat custom case terleng? https://t.co/n6v9Ea3gaX'"",-6.1803,106.8233";;
tjh10,Sat Aug 10 13:12:14 +0000 2019,b'This week was all about connecting with family on both sides. On my mother?s side we spent time with my 94 year old? https://t.co/dUDxjL9OTR',-6.1803,106.8233;;
"troy_betan,Sat Aug 10 13:09:06 +0000 2019,""b'Live from Monumen Nasional Jakara @ Jakarta, Indonesia https://t.co/NVJLJ6g83V'"",-6.1803,106.8233";;
MCC_ID_,Sat Aug 10 13:03:55 +0000 2019,b'Akhirnya kita bisa menyaksikan trailer Film Gundala untuk pertama kalinya di kanal YouTube Screenplay Films. Film y? https://t.co/muHKv0jIyh',-6.1803,106.8233;;
"ujangrusmana87,Sat Aug 10 13:03:10 +0000 2019,""b'Sekarang sudah mulai sepi, tidak seperti dulu yang ramainya minta ampun. Daerah ini biasanya dipadati oleh pengunju? https://t.co/pBM5a9asQU'"",-6.18588266,106.82896727";;
diahrahays,Sat Aug 10 13:01:31 +0000 2019,b'Gmn persiapan besok buat Idul Adha nya guys?? \n.\n.\n.\n.\n#jakartabeauty #beauty #beautyvlogger #beautyinfluencer? https://t.co/fp4eHsfHn0',-6.1803,106.8233;;
aharyocw,Sat Aug 10 13:00:53 +0000 2019,b'Selamat Idul Adha 1440 H.\nUntuk semua Saudara &amp; Teman-Teman ku terkasih.\n.\n.\n.\n#iduladha #iduladha2019? https://t.co/u05hQJmMiq',-6.1803,106.8233;
"maman_hakim666,Sat Aug 10 13:00:38 +0000 2019,""b'""""Taqobbalallahu Minna Wa Minkum""""\n\n"""" Semoga Allah Tabaraka Wa  Ta\'ala Menerima Amal Ibadahku Dan Amal Ibadah Kalian? https://t.co/GlWUDW5aay'"",-6.1803,106.8233";;
ardhian_sjah,Sat Aug 10 12:57:22 +0000 2019,b'#Repost kataustad_ (get_repost)\n???\nKETENANGAN ITU SESUATU HAL YANG PENTING\n?\nImam al-Ghazali merumuskan definisi t? https://t.co/1l13dKuWSh',-6.1803,106.8233;;
WinPur,Sat Aug 10 12:53:53 +0000 2019,b'Reunited ?? @ Pisa Cafe Menteng https://t.co/lMDjMOuLUO',-6.18841,106.82577;;
"maman_hakim666,Sat Aug 10 12:51:41 +0000 2019,""b'.\n?\nthequran_path\n\n.\nDari Jubair bin Nufair, ia berkata bahwa jika para sahabat Rasulullah shallallahu ?alaihi wa s? https://t.co/JVfZf01LmW'"",-6.1803,106.8233";;
"aidilpananrang,Sat Aug 10 12:47:56 +0000 2019,""b'Thanks Chief RA ?\n-----\nAlhamdulillah, kemarin banyak berdiskusi dan bertukar gagasan dengan Menteri Komunikasi dan? https://t.co/6Buv90Le6b'"",-6.17505164,106.82232141";;
"charlesbonar,Sat Aug 10 12:40:07 +0000 2019,""b'2 DAYS WORKSHOP """"THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar \n@charlesbonar\n\nSELASA &amp"; RABU, \n6 &amp;" 7 AGU? https://t.co/AFrGCaQ63S'"",-6.1803,106.8233"
"charlesbonar,Sat Aug 10 12:38:45 +0000 2019,""b'2 DAYS WORKSHOP """"THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar \n@charlesbonar\n\nSELASA &amp"; RABU, \n6 &amp;" 7 AGU? https://t.co/Psiw6j4Vnr'"",-6.1803,106.8233"
"charlesbonar,Sat Aug 10 12:37:30 +0000 2019,""b'2 DAYS WORKSHOP """"THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar \n@charlesbonar\n\nSELASA &amp"; RABU, \n6 &amp;" 7 AGU? https://t.co/cd17Zv9A3C'"",-6.1803,106.8233"
debbyrusdiani9,Sat Aug 10 12:31:12 +0000 2019,b'Orderan kripca\n?? Format order :\nNama Penerima :\nAlamat :\nKecamatan :\nKota :\nKode Pos :\nNo telp penerima :\n\nBarang? https://t.co/n4AaLR9tGw',-6.1803,106.8233;;
"WinPur,Sat Aug 10 12:29:41 +0000 2019,""b'Our dinner tonight, western foods ? @ Pisa Cafe Menteng https://t.co/Qg32WZvG45'"",-6.18841,106.82577";;
debbyrusdiani9,Sat Aug 10 12:24:40 +0000 2019,b'Orderan kripca\n?? Format order :\nNama Penerima :\nAlamat :\nKecamatan :\nKota :\nKode Pos :\nNo telp penerima :\n\nBarang? https://t.co/zdmx9a2N8p',-6.1803,106.8233;;
"Destabillizers,Sat Aug 10 12:24:37 +0000 2019,""b'Ikan nya Mantul , ini yang Namanya Wild Betta Original Thailand by indoasianbettafarm_3 , Cek IG nya yach? Yang pun? https://t.co/99UXeLJORT'"",-6.1803,106.8233";;
debbyrusdiani9,Sat Aug 10 12:24:25 +0000 2019,b'List order banana chuncy\n?? Format order :\nNama Penerima :\nAlamat :\nKecamatan :\nKota :\nKode Pos :\nNo telp penerima? https://t.co/JNQqLk6lba',-6.1803,106.8233;;
"erestajaya,Sat Aug 10 12:22:29 +0000 2019,""b'Selamat ulang tahun ke 50 datascript_id , terus berkontribusi utk #indonesiamaju @ The Ballroom https://t.co/md2QEVEgM2'"",-6.18650746,106.82405332";;
"mubarik63,Sat Aug 10 12:17:46 +0000 2019,""b'Boys are coming home, alhamdulillah @ Jakarta, Indonesia https://t.co/pLloNQIpek'"",-6.1803,106.8233";;
"Ferddyy,Sat Aug 10 12:17:20 +0000 2019,""b'Belajar Dari Kisah Ismail Yg Rela DiSembelih, Dan Ibrahim Yg Ikhlas Menyembelih\nAtas Nama Allah, Tiada Cinta Yg Leb? https://t.co/FU4rMhwio0'"",-6.18333333,106.83333333";;
"BagusGibbon,Sat Aug 10 12:13:35 +0000 2019,""b'Just posted a photo @ Jakarta, Indonesia https://t.co/coJr8mjzgm'"",-6.1803,106.8233";;
"zavianita_,Sat Aug 10 12:09:40 +0000 2019,""b'I love you, and thats it \n?\n?\n? \nMarch 2, 2019\nBy workspacephoto \n#latepost #weddingreception #justgetmarried? https://t.co/l3iRXMgpAZ'"",-6.1803,106.8233";;
marco_tangke_,Sat Aug 10 12:04:11 +0000 2019,b'Apalah dayaku jaga sapi aja gak bisa  apalagi mau jaga jodoh\n\n#AkuMuda\n#AkuMudaIndonesia\n#Agustusan #Agustus2019? https://t.co/mTZ0Ga0ksn',-6.1770431,106.812343;;
"OrangIce,Sat Aug 10 11:56:44 +0000 2019,""b'Kucing @ Jakarta, Indonesia https://t.co/3pBSdIvPwC'"",-6.1803,106.8233";;
"Rodatama,Sat Aug 10 11:55:24 +0000 2019,""b'Those Kids never lies about FUN???always back to their own court, thats an additional gift for us @Rodatama rodatam? https://t.co/eR3cF3axZm'"",-6.1803,106.8233";;
"kupukuindonesia,Sat Aug 10 11:33:05 +0000 2019,""b'happy weekend!\n?\nkalo ini kita setuju banget, kita ga bisa didik anak dan berharap langsung ada perubahan dalam wak? https://t.co/yt8H84FaAQ'"",-6.1803,106.8233";;
gabrielladsurya,Sat Aug 10 11:32:18 +0000 2019,b'#portfolio #beautyphotoshoot \n#muse @gabyclovergirl .\n#makeupartist tasyatiddy .\n.\n.\n.\n#makeup #makeupbride #mua? https://t.co/dfdjVxqRAB',-6.1803,106.8233;;
noehasanah,Sat Aug 10 11:31:45 +0000 2019,b'FASHION BAG WANITA\n\nMaterial : PU\nUkuran Tas : A 25*8*26cm Tas B 18\nBerat : 300gr\n\n?QaLaKa\n?TB_dropshipper\n?qalaka.? https://t.co/QhF6z98s1N',-6.17148,106.82649;;
"Yusrinaaa25,Sat Aug 10 11:28:46 +0000 2019,""b'Just posted a photo @ Jakarta, Indonesia https://t.co/C2s3p9M3cI'"",-6.1803,106.8233";;
"NurFadlan,Sat Aug 10 11:15:36 +0000 2019,""b'Selamat Hari Raya Idul Adha 1440 H.\n\nSemoga Bapak Zaenudin, bapak saya yang menunaikan ibadah Haji mendapatkan pred? https://t.co/au7PIv6aRO'"",-6.1803,106.8233";;
thewinarno,Sat Aug 10 11:14:57 +0000 2019,b'Papa Purba: Bengi iki arep mangan opo mah??\n\nMamah Purba: Kadal saus nanas wae pah\n\nPapa Purba: wes digado karo ade? https://t.co/uLEisqSLG9',-6.17648569,106.8228026;;
dllchndr,Sat Aug 10 11:08:29 +0000 2019,b'https://t.co/FiqH6QBasZ \nAll proses pake iphone aja. Semoga kebeli karemanya dalam waktu dekat ?. Silahkan klik lin? https://t.co/fnjt7bza0K',-6.1803,106.8233;;
dllchndr,Sat Aug 10 11:03:26 +0000 2019,b'https://t.co/FiqH6QjzBr \n\nSiapa sih yang berisik ?? Silahkan klik link aku ini yah. Please Follow my youtube channe? https://t.co/HxguLOdaZV',-6.1803,106.8233;;
"mariosaskara,Sat Aug 10 11:00:37 +0000 2019,""b'mengetahui apa itu kemenangan &amp"; kekalahan, berlari &amp;" menangis...itu adalah cara menjadi laki2 sejati - Red Haired A? https://t.co/oMV7uVendE'"",-6.1803,106.8233"
adipanuntun,Sat Aug 10 11:00:29 +0000 2019,b'The extended screen by S10 brought you into a massive facade of Galaxy journey. \n.\nSamsung Galaxy S10 is the next g? https://t.co/pa1P9JX8cf',-6.1803,106.8233;;
lenawisata,Sat Aug 10 10:56:42 +0000 2019,b'Mau sewa Double Decker (Bus Tingkat) dgn kapasitas 52 org dilengkapi sofa. \nSelama rute aman dari kabel bisa menggu? https://t.co/NqR6oKaf8d',-6.1803,106.8233;;
randomboy93,Sat Aug 10 10:53:48 +0000 2019,b'jalan-jalan berikut enaknya ke mana ya? ?\n.\n#liburan #jalanjalan #butuhpiknik #keretaapi #cirebonekspres? https://t.co/g1wkQ9fW6k',-6.1764151,106.8304956;;
"iankaselaradja,Sat Aug 10 10:53:11 +0000 2019,""b'Dirgahayu RI ke 74 ?? Apa yg sdh kita berikan utk tanah air ini, jika belum . . Mgkn dg bantu share video ini, setd? https://t.co/RP7AGD5gni'"",-6.1803,106.8233";;
BeritaApdet,Sat Aug 10 10:52:01 +0000 2019,b'Pembangunan Rupom Bulak Cabe Ditarget Rampung Desember https://t.co/UZVFijighL via @BeritaJakarta',-6.17537164,106.82714939;;
kerlirosa,Sat Aug 10 10:47:36 +0000 2019,b'I was out running 20.01 km with #Endomondo #endorphins null',-6.18688356,106.82421757;;
"iankaselaradja,Sat Aug 10 10:39:57 +0000 2019,""b'Dirgahayu RI ke 74 ?? Apa yg sdh kita berikan utk tanah air ini, jika belum . . Mgkn dg bantu share video ini, setd? https://t.co/7YDWgZDm4K'"",-6.1803,106.8233";;
"michaelsitorus,Sat Aug 10 10:37:09 +0000 2019,""b'Bersama Bapak Bagus Rully Muttaqien (Chief, Community Management &amp";" Founder at idBigData, Indonesia) dan Bapak Ir. B? https://t.co/JDvSpmxm2w'"",-6.1803,106.8233";
"StanChartJobs,Sat Aug 10 10:30:48 +0000 2019,""b""""If you're looking for work in Special Capital Region of Jaka, check out this job: https://t.co/kT8nObpoQl #Banking #FinTech"""""",-6.1744651,106.822745";;
"radja_band,Sat Aug 10 10:27:40 +0000 2019,""b'Dirgahayu RI ke 74 ?? \n\nApa yg sdh kita berikan utk tanah air ini, jika belum . . Mgkn dg bantu share video ini, se? https://t.co/7EyF7wIxqq'"",-6.1803,106.8233";;
JohnParapat,Sat Aug 10 10:24:17 +0000 2019,b'Beberapa waktu lalu gw dan @rhyme_on sempat diajak ikutan sharing pengalaman dan pandangan kita untuk content video? https://t.co/shasvLK0HQ',-6.1803,106.8233;;
veldy2015,Sat Aug 10 10:22:57 +0000 2019,b'Cameramen and cinematographer are brothers... Thanks Om @bennykadar https://t.co/DlJ68EMuaI keep shot... @ DOSS Cam? https://t.co/keKtTck8Zo',-6.174124,106.811897;;
boydoangdeh,Sat Aug 10 10:21:25 +0000 2019,b'.\nDan pada segelas kopi dari lokayakopi senja kali ini berakhir... nikmati pahitnya dan rasakan pula manisnya karna? https://t.co/UKYA6vCXjJ',-6.1874929,106.82364922;;
aayuginaa,Sat Aug 10 10:20:49 +0000 2019,b'#swimmingclass with aquababiesindonesia !!\n\nMasya Allah ?\nGak kerasa udah 4 minggu Sofia di level hatchlings ? iya? https://t.co/2OKn3sjzz0',-6.1803,106.8233;;
KodNang,Sat Aug 10 10:12:56 +0000 2019,b'??????? ????????? ???? ???? ???? ????????\n#indonesiamerdeka\n#republikindonesia \n#tahtamataram \n#saudaratm? https://t.co/Ex22OrgmHJ',-6.1803,106.8233;;
kanjengboncu,Sat Aug 10 10:07:51 +0000 2019,b'One fine day @ MUSEUM NASIONAL INDONESIA https://t.co/c5NEifeFEt',-6.17648569,106.8228026;;
"pheecristian,Sat Aug 10 09:48:06 +0000 2019,""b'Bahagia itu,,,,,,\n\nPulang Piket malam, dapa hadiah jersey Home-Away MU 2019... Makasih sayang @zhiahera @ Jakarta,? https://t.co/DjvAjbgHFh'"",-6.1803,106.8233";;
